contig	file	gi_count	gi_length	genome_length	num_mapped_reads
GOV_bin_4595_contig-100_1	GOV_bin_4595_contig-100_1.windows.csv.gz	5	3954	15321	4508
GOV_bin_4595_contig-100_3	GOV_bin_4595_contig-100_3.windows.csv.gz	7	4577	14240	1175
GOV_bin_4595_contig-100_4	GOV_bin_4595_contig-100_4.windows.csv.gz	4	1287	11965	3281
GOV_bin_4597_contig-100_3	GOV_bin_4597_contig-100_3.windows.csv.gz	2	3940	11635	947
GOV_bin_4597_contig-100_4	GOV_bin_4597_contig-100_4.windows.csv.gz	2	917	10411	780
GOV_bin_4620_contig-100_3	GOV_bin_4620_contig-100_3.windows.csv.gz	4	3014	14661	2709
GOV_bin_4630_contig-100_0	GOV_bin_4630_contig-100_0.windows.csv.gz	3	2509	15701	841
GOV_bin_4633_contig-100_0	GOV_bin_4633_contig-100_0.windows.csv.gz	1	282	14560	562
GOV_bin_4633_contig-100_3	GOV_bin_4633_contig-100_3.windows.csv.gz	4	1981	10630	791
GOV_bin_4639_contig-100_3	GOV_bin_4639_contig-100_3.windows.csv.gz	3	780	12481	791
GOV_bin_4639_contig-100_4	GOV_bin_4639_contig-100_4.windows.csv.gz	0	0	12183	500
GOV_bin_4642_contig-100_2	GOV_bin_4642_contig-100_2.windows.csv.gz	3	2412	11683	5860
GOV_bin_4642_contig-100_4	GOV_bin_4642_contig-100_4.windows.csv.gz	1	113	10286	6521
GOV_bin_4673_contig-100_2	GOV_bin_4673_contig-100_2.windows.csv.gz	2	2914	11366	1257
GOV_bin_4674_contig-100_0	GOV_bin_4674_contig-100_0.windows.csv.gz	0	0	20630	868
GOV_bin_4675_contig-100_0	GOV_bin_4675_contig-100_0.windows.csv.gz	3	2333	13883	513
GOV_bin_4700_contig-100_1	GOV_bin_4700_contig-100_1.windows.csv.gz	5	2578	11764	409
GOV_bin_4700_contig-100_2	GOV_bin_4700_contig-100_2.windows.csv.gz	1	3035	10127	1060
GOV_bin_4718_contig-100_0	GOV_bin_4718_contig-100_0.windows.csv.gz	4	3267	12071	2145
GOV_bin_4719_contig-100_0	GOV_bin_4719_contig-100_0.windows.csv.gz	2	1364	13569	616
GOV_bin_4764_contig-100_0	GOV_bin_4764_contig-100_0.windows.csv.gz	4	1601	18880	529
GOV_bin_480_contig-100_4	GOV_bin_480_contig-100_4.windows.csv.gz	4	1488	16416	2548
GOV_bin_480_contig-100_7	GOV_bin_480_contig-100_7.windows.csv.gz	3	1937	10837	528
GOV_bin_4806_contig-100_0	GOV_bin_4806_contig-100_0.windows.csv.gz	5	4735	22602	3535
GOV_bin_481_contig-100_0	GOV_bin_481_contig-100_0.windows.csv.gz	4	927	11825	10714
GOV_bin_4842_contig-100_4	GOV_bin_4842_contig-100_4.windows.csv.gz	5	2803	12878	10625
GOV_bin_4843_contig-100_0	GOV_bin_4843_contig-100_0.windows.csv.gz	4	3394	19011	700
GOV_bin_4850_contig-100_3	GOV_bin_4850_contig-100_3.windows.csv.gz	4	1482	10910	1403
GOV_bin_4864_contig-100_1	GOV_bin_4864_contig-100_1.windows.csv.gz	1	635	17443	19504
GOV_bin_4867_contig-100_0	GOV_bin_4867_contig-100_0.windows.csv.gz	2	695	11741	576
GOV_bin_4878_contig-100_4	GOV_bin_4878_contig-100_4.windows.csv.gz	7	6905	22258	4454
GOV_bin_4878_contig-100_6	GOV_bin_4878_contig-100_6.windows.csv.gz	8	6322	19354	2939
GOV_bin_4878_contig-100_7	GOV_bin_4878_contig-100_7.windows.csv.gz	5	3958	15442	967
GOV_bin_4897_contig-100_4	GOV_bin_4897_contig-100_4.windows.csv.gz	3	1375	10797	613
GOV_bin_4916_contig-100_1	GOV_bin_4916_contig-100_1.windows.csv.gz	0	0	11609	532
GOV_bin_4916_contig-100_2	GOV_bin_4916_contig-100_2.windows.csv.gz	2	1350	10192	355
GOV_bin_4921_contig-100_0	GOV_bin_4921_contig-100_0.windows.csv.gz	20	11067	89699	4673
GOV_bin_4931_contig-100_1	GOV_bin_4931_contig-100_1.windows.csv.gz	0	0	11375	2141
GOV_bin_4942_contig-100_4	GOV_bin_4942_contig-100_4.windows.csv.gz	6	3776	14089	731
GOV_bin_4965_contig-100_0	GOV_bin_4965_contig-100_0.windows.csv.gz	3	5211	16133	5654
GOV_bin_4992_contig-100_9	GOV_bin_4992_contig-100_9.windows.csv.gz	1	864	11097	23953
GOV_bin_5002_contig-100_0	GOV_bin_5002_contig-100_0.windows.csv.gz	8	3574	30395	2261
GOV_bin_5002_contig-100_1	GOV_bin_5002_contig-100_1.windows.csv.gz	2	561	22937	6018
GOV_bin_5002_contig-100_4	GOV_bin_5002_contig-100_4.windows.csv.gz	4	1453	14757	1332
GOV_bin_5002_contig-100_7	GOV_bin_5002_contig-100_7.windows.csv.gz	3	882	11231	3872
GOV_bin_5003_contig-100_2	GOV_bin_5003_contig-100_2.windows.csv.gz	3	3159	21937	723
GOV_bin_5003_contig-100_3	GOV_bin_5003_contig-100_3.windows.csv.gz	4	1893	21212	1839
GOV_bin_5003_contig-100_7	GOV_bin_5003_contig-100_7.windows.csv.gz	3	1208	11667	1009
GOV_bin_5003_contig-100_8	GOV_bin_5003_contig-100_8.windows.csv.gz	3	439	10727	104720
GOV_bin_5042_contig-100_0	GOV_bin_5042_contig-100_0.windows.csv.gz	5	2796	27085	726
GOV_bin_5042_contig-100_1	GOV_bin_5042_contig-100_1.windows.csv.gz	7	5257	25294	593
GOV_bin_505_contig-100_3	GOV_bin_505_contig-100_3.windows.csv.gz	7	4480	12988	4360
GOV_bin_50722_contig-100_1	GOV_bin_50722_contig-100_1.windows.csv.gz	2	1338	13876	3818
GOV_bin_5074_contig-100_1	GOV_bin_5074_contig-100_1.windows.csv.gz	2	1240	13599	1697
GOV_bin_5082_contig-100_3	GOV_bin_5082_contig-100_3.windows.csv.gz	2	930	11378	868
GOV_bin_5090_contig-100_0	GOV_bin_5090_contig-100_0.windows.csv.gz	4	2406	35271	3576
GOV_bin_5092_contig-100_0	GOV_bin_5092_contig-100_0.windows.csv.gz	8	6542	22480	2408
GOV_bin_5106_contig-100_2	GOV_bin_5106_contig-100_2.windows.csv.gz	3	1247	12637	1050
GOV_bin_512_contig-100_1	GOV_bin_512_contig-100_1.windows.csv.gz	10	7299	22638	3246
GOV_bin_51201_contig-100_2	GOV_bin_51201_contig-100_2.windows.csv.gz	2	725	15313	797
GOV_bin_51204_contig-100_2	GOV_bin_51204_contig-100_2.windows.csv.gz	3	2619	10457	2755
GOV_bin_5194_contig-100_0	GOV_bin_5194_contig-100_0.windows.csv.gz	4	3451	11101	353
GOV_bin_5195_contig-100_0	GOV_bin_5195_contig-100_0.windows.csv.gz	3	1119	10600	4326
GOV_bin_5213_contig-100_16	GOV_bin_5213_contig-100_16.windows.csv.gz	4	2348	10293	2001
GOV_bin_5213_contig-100_6	GOV_bin_5213_contig-100_6.windows.csv.gz	3	1214	14505	1626
GOV_bin_5213_contig-100_7	GOV_bin_5213_contig-100_7.windows.csv.gz	5	2900	13425	2417
GOV_bin_5216_contig-100_0	GOV_bin_5216_contig-100_0.windows.csv.gz	6	3332	16882	7384
GOV_bin_5216_contig-100_1	GOV_bin_5216_contig-100_1.windows.csv.gz	3	2324	16450	17314
GOV_bin_5216_contig-100_2	GOV_bin_5216_contig-100_2.windows.csv.gz	2	768	14414	2048
GOV_bin_5216_contig-100_4	GOV_bin_5216_contig-100_4.windows.csv.gz	3	3723	13401	2317
GOV_bin_5216_contig-100_5	GOV_bin_5216_contig-100_5.windows.csv.gz	4	2151	12202	2894
GOV_bin_5216_contig-100_6	GOV_bin_5216_contig-100_6.windows.csv.gz	3	1304	11409	1511
GOV_bin_5216_contig-100_7	GOV_bin_5216_contig-100_7.windows.csv.gz	1	2245	11402	13232
GOV_bin_5216_contig-100_8	GOV_bin_5216_contig-100_8.windows.csv.gz	0	0	11380	8729
GOV_bin_5227_contig-100_0	GOV_bin_5227_contig-100_0.windows.csv.gz	3	2402	30600	16944
GOV_bin_5227_contig-100_1	GOV_bin_5227_contig-100_1.windows.csv.gz	0	0	17212	1449
GOV_bin_5227_contig-100_2	GOV_bin_5227_contig-100_2.windows.csv.gz	2	1031	16888	1279
GOV_bin_5227_contig-100_3	GOV_bin_5227_contig-100_3.windows.csv.gz	0	0	16317	591
GOV_bin_5227_contig-100_4	GOV_bin_5227_contig-100_4.windows.csv.gz	1	337	10731	7083
GOV_bin_5233_contig-100_0	GOV_bin_5233_contig-100_0.windows.csv.gz	3	3505	18318	664
GOV_bin_5255_contig-100_0	GOV_bin_5255_contig-100_0.windows.csv.gz	7	4901	24040	1574
GOV_bin_5255_contig-100_1	GOV_bin_5255_contig-100_1.windows.csv.gz	2	1186	12125	9482
GOV_bin_5272_contig-100_0	GOV_bin_5272_contig-100_0.windows.csv.gz	1	343	10931	2363
GOV_bin_5290_contig-100_4	GOV_bin_5290_contig-100_4.windows.csv.gz	2	1999	10698	512
GOV_bin_531_contig-100_1	GOV_bin_531_contig-100_1.windows.csv.gz	4	2333	12751	664
GOV_bin_531_contig-100_2	GOV_bin_531_contig-100_2.windows.csv.gz	2	827	11336	745
GOV_bin_5332_contig-100_1	GOV_bin_5332_contig-100_1.windows.csv.gz	4	4817	14427	1338
GOV_bin_5335_contig-100_5	GOV_bin_5335_contig-100_5.windows.csv.gz	5	4247	11229	2711
GOV_bin_534_contig-100_2	GOV_bin_534_contig-100_2.windows.csv.gz	3	3068	10172	1113
GOV_bin_5351_contig-100_0	GOV_bin_5351_contig-100_0.windows.csv.gz	5	1972	15922	880
GOV_bin_5357_contig-100_1	GOV_bin_5357_contig-100_1.windows.csv.gz	3	3373	14065	3494
GOV_bin_5357_contig-100_2	GOV_bin_5357_contig-100_2.windows.csv.gz	2	919	12783	2146
GOV_bin_5374_contig-100_1	GOV_bin_5374_contig-100_1.windows.csv.gz	6	5099	32196	1380
GOV_bin_5374_contig-100_4	GOV_bin_5374_contig-100_4.windows.csv.gz	3	1450	14712	2418
GOV_bin_5374_contig-100_6	GOV_bin_5374_contig-100_6.windows.csv.gz	2	1578	11244	2837
GOV_bin_5384_contig-100_1	GOV_bin_5384_contig-100_1.windows.csv.gz	6	4480	22081	820
GOV_bin_5384_contig-100_4	GOV_bin_5384_contig-100_4.windows.csv.gz	1	677	11019	1632
GOV_bin_5412_contig-100_2	GOV_bin_5412_contig-100_2.windows.csv.gz	7	4774	26016	31630
GOV_bin_5412_contig-100_4	GOV_bin_5412_contig-100_4.windows.csv.gz	4	1648	14366	14923
GOV_bin_5412_contig-100_6	GOV_bin_5412_contig-100_6.windows.csv.gz	5	2627	11045	1526
GOV_bin_5471_contig-100_0	GOV_bin_5471_contig-100_0.windows.csv.gz	6	3007	19223	1681
GOV_bin_5471_contig-100_1	GOV_bin_5471_contig-100_1.windows.csv.gz	4	2832	14515	1226
GOV_bin_5517_contig-100_0	GOV_bin_5517_contig-100_0.windows.csv.gz	7	5554	37769	3613
GOV_bin_5529_contig-100_4	GOV_bin_5529_contig-100_4.windows.csv.gz	3	1920	12652	3611
GOV_bin_5546_contig-100_0	GOV_bin_5546_contig-100_0.windows.csv.gz	5	3971	23598	1396
GOV_bin_5546_contig-100_1	GOV_bin_5546_contig-100_1.windows.csv.gz	4	2937	17446	1489
GOV_bin_5546_contig-100_10	GOV_bin_5546_contig-100_10.windows.csv.gz	3	1374	10035	731
GOV_bin_5546_contig-100_3	GOV_bin_5546_contig-100_3.windows.csv.gz	3	1660	15189	1191
GOV_bin_5546_contig-100_6	GOV_bin_5546_contig-100_6.windows.csv.gz	2	1149	11084	539
GOV_bin_5546_contig-100_9	GOV_bin_5546_contig-100_9.windows.csv.gz	2	901	10115	455
GOV_bin_5571_contig-100_8	GOV_bin_5571_contig-100_8.windows.csv.gz	7	4415	16279	2286
GOV_bin_5577_contig-100_0	GOV_bin_5577_contig-100_0.windows.csv.gz	1	6926	15209	1481
GOV_bin_5582_contig-100_13	GOV_bin_5582_contig-100_13.windows.csv.gz	0	0	13790	621
GOV_bin_5603_contig-100_0	GOV_bin_5603_contig-100_0.windows.csv.gz	4	2242	19808	3110
GOV_bin_5646_contig-100_2	GOV_bin_5646_contig-100_2.windows.csv.gz	0	0	11884	594
GOV_bin_5663_contig-100_4	GOV_bin_5663_contig-100_4.windows.csv.gz	6	5407	20745	1079
GOV_bin_5663_contig-100_9	GOV_bin_5663_contig-100_9.windows.csv.gz	4	2092	14445	1468
GOV_bin_5670_contig-100_1	GOV_bin_5670_contig-100_1.windows.csv.gz	1	66	11476	750
GOV_bin_5671_contig-100_5	GOV_bin_5671_contig-100_5.windows.csv.gz	1	1005	10876	350
GOV_bin_5676_contig-100_0	GOV_bin_5676_contig-100_0.windows.csv.gz	1	136	10131	2612
GOV_bin_5712_contig-100_0	GOV_bin_5712_contig-100_0.windows.csv.gz	2	2140	11563	1188
GOV_bin_5735_contig-100_0	GOV_bin_5735_contig-100_0.windows.csv.gz	6	5975	40368	11459
GOV_bin_5735_contig-100_1	GOV_bin_5735_contig-100_1.windows.csv.gz	4	2683	20748	3518
GOV_bin_5735_contig-100_3	GOV_bin_5735_contig-100_3.windows.csv.gz	3	2086	13110	7228
GOV_bin_5735_contig-100_4	GOV_bin_5735_contig-100_4.windows.csv.gz	3	944	11512	3961
GOV_bin_5738_contig-100_0	GOV_bin_5738_contig-100_0.windows.csv.gz	3	948	14426	864
GOV_bin_5748_contig-100_0	GOV_bin_5748_contig-100_0.windows.csv.gz	1	411	10869	668
GOV_bin_5811_contig-100_7	GOV_bin_5811_contig-100_7.windows.csv.gz	3	1600	13805	1293
GOV_bin_5813_contig-100_1	GOV_bin_5813_contig-100_1.windows.csv.gz	4	1942	12749	818
GOV_bin_588_contig-100_2	GOV_bin_588_contig-100_2.windows.csv.gz	3	2312	14832	1012
GOV_bin_5937_contig-100_2	GOV_bin_5937_contig-100_2.windows.csv.gz	4	2901	14605	3434
GOV_bin_5940_contig-100_0	GOV_bin_5940_contig-100_0.windows.csv.gz	9	4616	45959	4243
GOV_bin_5954_contig-100_1	GOV_bin_5954_contig-100_1.windows.csv.gz	1	1487	11550	752
GOV_bin_5954_contig-100_2	GOV_bin_5954_contig-100_2.windows.csv.gz	3	2478	11321	1201
GOV_bin_5979_contig-100_5	GOV_bin_5979_contig-100_5.windows.csv.gz	1	908	10568	1163
GOV_bin_6072_contig-100_3	GOV_bin_6072_contig-100_3.windows.csv.gz	1	669	12191	577
GOV_bin_614_contig-100_0	GOV_bin_614_contig-100_0.windows.csv.gz	8	6520	28798	6042
GOV_bin_6146_contig-100_0	GOV_bin_6146_contig-100_0.windows.csv.gz	10	5261	27627	1443
GOV_bin_6146_contig-100_1	GOV_bin_6146_contig-100_1.windows.csv.gz	1	535	17651	3613
GOV_bin_6146_contig-100_2	GOV_bin_6146_contig-100_2.windows.csv.gz	0	0	15163	3774
GOV_bin_6146_contig-100_3	GOV_bin_6146_contig-100_3.windows.csv.gz	3	883	14622	1594
GOV_bin_6146_contig-100_4	GOV_bin_6146_contig-100_4.windows.csv.gz	1	424	10777	981
GOV_bin_616_contig-100_0	GOV_bin_616_contig-100_0.windows.csv.gz	6	2882	10709	1060
GOV_bin_6188_contig-100_0	GOV_bin_6188_contig-100_0.windows.csv.gz	5	1617	35495	1329
GOV_bin_6188_contig-100_1	GOV_bin_6188_contig-100_1.windows.csv.gz	1	77	16897	679
GOV_bin_6188_contig-100_2	GOV_bin_6188_contig-100_2.windows.csv.gz	0	0	16259	742
GOV_bin_6188_contig-100_4	GOV_bin_6188_contig-100_4.windows.csv.gz	3	1264	14875	458
GOV_bin_6223_contig-100_0	GOV_bin_6223_contig-100_0.windows.csv.gz	1	429	10208	636
GOV_bin_623_contig-100_1	GOV_bin_623_contig-100_1.windows.csv.gz	5	2460	11828	5724
GOV_bin_6241_contig-100_0	GOV_bin_6241_contig-100_0.windows.csv.gz	1	283	10022	408
GOV_bin_6246_contig-100_0	GOV_bin_6246_contig-100_0.windows.csv.gz	6	3705	10509	1878
GOV_bin_6327_contig-100_1	GOV_bin_6327_contig-100_1.windows.csv.gz	5	1914	14014	722
GOV_bin_633_contig-100_5	GOV_bin_633_contig-100_5.windows.csv.gz	4	2444	10025	3773
GOV_bin_6435_contig-100_0	GOV_bin_6435_contig-100_0.windows.csv.gz	0	0	11535	5743
GOV_bin_6466_contig-100_0	GOV_bin_6466_contig-100_0.windows.csv.gz	2	757	17718	7741
GOV_bin_6558_contig-100_2	GOV_bin_6558_contig-100_2.windows.csv.gz	1	2938	11904	538
GOV_bin_6582_contig-100_1	GOV_bin_6582_contig-100_1.windows.csv.gz	2	1798	10943	422
GOV_bin_6632_contig-100_0	GOV_bin_6632_contig-100_0.windows.csv.gz	3	2081	11105	464
GOV_bin_6665_contig-100_0	GOV_bin_6665_contig-100_0.windows.csv.gz	6	10179	30235	1789
GOV_bin_6809_contig-100_0	GOV_bin_6809_contig-100_0.windows.csv.gz	6	3422	22076	2515
GOV_bin_6953_contig-100_0	GOV_bin_6953_contig-100_0.windows.csv.gz	2	1388	23439	1670
GOV_bin_7251_contig-100_0	GOV_bin_7251_contig-100_0.windows.csv.gz	7	4908	21170	4970
GOV_bin_7327_contig-100_0	GOV_bin_7327_contig-100_0.windows.csv.gz	3	2973	14785	4335
GOV_bin_7335_contig-100_1	GOV_bin_7335_contig-100_1.windows.csv.gz	4	2011	11586	2473
GOV_bin_7344_contig-100_5	GOV_bin_7344_contig-100_5.windows.csv.gz	3	2771	10572	3643
GOV_bin_7409_contig-100_0	GOV_bin_7409_contig-100_0.windows.csv.gz	8	3567	31065	2632
GOV_bin_7430_contig-100_0	GOV_bin_7430_contig-100_0.windows.csv.gz	3	1737	15042	785
GOV_bin_7441_contig-100_0	GOV_bin_7441_contig-100_0.windows.csv.gz	2	1643	12746	4413
GOV_bin_7461_contig-100_0	GOV_bin_7461_contig-100_0.windows.csv.gz	6	2851	18459	18480
GOV_bin_7461_contig-100_1	GOV_bin_7461_contig-100_1.windows.csv.gz	7	3932	14339	1064
GOV_bin_7466_contig-100_0	GOV_bin_7466_contig-100_0.windows.csv.gz	2	761	10115	1213
GOV_bin_756_contig-100_1	GOV_bin_756_contig-100_1.windows.csv.gz	3	965	15015	1881
GOV_bin_758_contig-100_2	GOV_bin_758_contig-100_2.windows.csv.gz	5	5102	13799	1195
GOV_bin_7623_contig-100_0	GOV_bin_7623_contig-100_0.windows.csv.gz	1	649	11528	409
GOV_bin_771_contig-100_10	GOV_bin_771_contig-100_10.windows.csv.gz	4	2967	14294	879
GOV_bin_772_contig-100_3	GOV_bin_772_contig-100_3.windows.csv.gz	2	2276	12357	848
GOV_bin_772_contig-100_4	GOV_bin_772_contig-100_4.windows.csv.gz	2	1800	10560	354
GOV_bin_772_contig-100_5	GOV_bin_772_contig-100_5.windows.csv.gz	1	810	10428	1223
GOV_bin_790_contig-100_5	GOV_bin_790_contig-100_5.windows.csv.gz	2	715	10243	2546
GOV_bin_809_contig-100_0	GOV_bin_809_contig-100_0.windows.csv.gz	3	3043	17574	11968
GOV_bin_814_contig-100_0	GOV_bin_814_contig-100_0.windows.csv.gz	5	2842	11153	514
GOV_bin_8355_contig-100_3	GOV_bin_8355_contig-100_3.windows.csv.gz	8	3724	17935	1518
GOV_bin_870_contig-100_0	GOV_bin_870_contig-100_0.windows.csv.gz	12	10816	35695	3229
GOV_bin_875_contig-100_1	GOV_bin_875_contig-100_1.windows.csv.gz	6	5055	19076	3524
GOV_bin_928_contig-100_1	GOV_bin_928_contig-100_1.windows.csv.gz	3	3671	11010	1609
GOV_bin_96_contig-100_0	GOV_bin_96_contig-100_0.windows.csv.gz	10	9518	53800	5473
GOV_bin_997_contig-100_1	GOV_bin_997_contig-100_1.windows.csv.gz	2	2791	12629	2432
Tp1_100_DCM_0-0d2_scaffold114988_1	Tp1_100_DCM_0-0d2_scaffold114988_1.windows.csv.gz	3	2366	11368	837
Tp1_100_DCM_0-0d2_scaffold117834_1	Tp1_100_DCM_0-0d2_scaffold117834_1.windows.csv.gz	2	722	13829	2908
Tp1_100_DCM_0-0d2_scaffold27256_1	Tp1_100_DCM_0-0d2_scaffold27256_1.windows.csv.gz	6	6412	26771	1479
Tp1_100_DCM_0-0d2_scaffold28938_1	Tp1_100_DCM_0-0d2_scaffold28938_1.windows.csv.gz	3	1070	18798	924
Tp1_100_DCM_0-0d2_scaffold40053_1	Tp1_100_DCM_0-0d2_scaffold40053_1.windows.csv.gz	0	0	10578	10385
Tp1_100_DCM_0-0d2_scaffold4708_1	Tp1_100_DCM_0-0d2_scaffold4708_1.windows.csv.gz	3	4685	15946	5058
Tp1_100_DCM_0-0d2_scaffold55157_2	Tp1_100_DCM_0-0d2_scaffold55157_2.windows.csv.gz	4	2500	10357	1964
Tp1_100_DCM_0-0d2_scaffold554_1	Tp1_100_DCM_0-0d2_scaffold554_1.windows.csv.gz	2	1476	10645	1140
Tp1_100_DCM_0-0d2_scaffold6111_1	Tp1_100_DCM_0-0d2_scaffold6111_1.windows.csv.gz	4	4033	14116	2712
Tp1_100_DCM_0-0d2_scaffold79669_2	Tp1_100_DCM_0-0d2_scaffold79669_2.windows.csv.gz	6	2822	10463	1846
Tp1_100_DCM_0-0d2_scaffold86288_1	Tp1_100_DCM_0-0d2_scaffold86288_1.windows.csv.gz	3	770	11990	2152
Tp1_100_DCM_0-0d2_scaffold91112_3	Tp1_100_DCM_0-0d2_scaffold91112_3.windows.csv.gz	2	2170	12291	10116
Tp1_100_MES_0-0d2_scaffold44769_1	Tp1_100_MES_0-0d2_scaffold44769_1.windows.csv.gz	5	1865	12409	715
Tp1_100_SUR_0-0d2_scaffold72758_1	Tp1_100_SUR_0-0d2_scaffold72758_1.windows.csv.gz	2	1759	11094	735
Tp1_100_SUR_0-0d2_scaffold76050_1	Tp1_100_SUR_0-0d2_scaffold76050_1.windows.csv.gz	4	3465	10906	1994
Tp1_102_DCM_0-0d2_C3508869_1	Tp1_102_DCM_0-0d2_C3508869_1.windows.csv.gz	3	1417	10342	3543
Tp1_102_DCM_0-0d2_scaffold102227_1	Tp1_102_DCM_0-0d2_scaffold102227_1.windows.csv.gz	4	6155	28090	2109
Tp1_102_DCM_0-0d2_scaffold11775_3	Tp1_102_DCM_0-0d2_scaffold11775_3.windows.csv.gz	6	3844	21329	2749
Tp1_102_DCM_0-0d2_scaffold119705_2	Tp1_102_DCM_0-0d2_scaffold119705_2.windows.csv.gz	3	1348	10538	367
Tp1_102_DCM_0-0d2_scaffold1247_1	Tp1_102_DCM_0-0d2_scaffold1247_1.windows.csv.gz	3	4159	12917	3935
Tp1_102_DCM_0-0d2_scaffold12514_2	Tp1_102_DCM_0-0d2_scaffold12514_2.windows.csv.gz	4	1308	13156	915
Tp1_102_DCM_0-0d2_scaffold133864_2	Tp1_102_DCM_0-0d2_scaffold133864_2.windows.csv.gz	5	3810	15677	4393
Tp1_102_DCM_0-0d2_scaffold139790_1	Tp1_102_DCM_0-0d2_scaffold139790_1.windows.csv.gz	3	3398	10076	4711
Tp1_102_DCM_0-0d2_scaffold139797_1	Tp1_102_DCM_0-0d2_scaffold139797_1.windows.csv.gz	1	478	12652	8726
Tp1_102_DCM_0-0d2_scaffold1538_1	Tp1_102_DCM_0-0d2_scaffold1538_1.windows.csv.gz	2	1528	10197	587
Tp1_102_DCM_0-0d2_scaffold18870_1	Tp1_102_DCM_0-0d2_scaffold18870_1.windows.csv.gz	5	3639	13962	2143
Tp1_102_DCM_0-0d2_scaffold19688_3	Tp1_102_DCM_0-0d2_scaffold19688_3.windows.csv.gz	3	2304	13038	452
Tp1_102_DCM_0-0d2_scaffold19688_4	Tp1_102_DCM_0-0d2_scaffold19688_4.windows.csv.gz	4	2952	10359	394
Tp1_102_DCM_0-0d2_scaffold19767_2	Tp1_102_DCM_0-0d2_scaffold19767_2.windows.csv.gz	4	3813	15882	20301
Tp1_102_DCM_0-0d2_scaffold1981_2	Tp1_102_DCM_0-0d2_scaffold1981_2.windows.csv.gz	7	6322	28008	2286
Tp1_102_DCM_0-0d2_scaffold26495_1	Tp1_102_DCM_0-0d2_scaffold26495_1.windows.csv.gz	5	2529	24615	1623
Tp1_102_DCM_0-0d2_scaffold33605_1	Tp1_102_DCM_0-0d2_scaffold33605_1.windows.csv.gz	1	286	11040	13840
Tp1_102_DCM_0-0d2_scaffold43422_2	Tp1_102_DCM_0-0d2_scaffold43422_2.windows.csv.gz	2	3685	10720	1089
Tp1_102_DCM_0-0d2_scaffold60047_4	Tp1_102_DCM_0-0d2_scaffold60047_4.windows.csv.gz	2	805	15581	10038
Tp1_102_DCM_0-0d2_scaffold64600_1	Tp1_102_DCM_0-0d2_scaffold64600_1.windows.csv.gz	4	7227	20095	3500
Tp1_102_DCM_0-0d2_scaffold69581_4	Tp1_102_DCM_0-0d2_scaffold69581_4.windows.csv.gz	3	7296	17914	749
Tp1_102_DCM_0-0d2_scaffold78925_2	Tp1_102_DCM_0-0d2_scaffold78925_2.windows.csv.gz	1	310	13531	1040
Tp1_102_MES_0-0d2_scaffold35802_1	Tp1_102_MES_0-0d2_scaffold35802_1.windows.csv.gz	11	6788	37215	10818
Tp1_102_SUR_0-0d2_scaffold2984_3	Tp1_102_SUR_0-0d2_scaffold2984_3.windows.csv.gz	8	3901	16775	18231
Tp1_102_SUR_0-0d2_scaffold30813_5	Tp1_102_SUR_0-0d2_scaffold30813_5.windows.csv.gz	2	2217	12436	578
Tp1_102_SUR_0-0d2_scaffold39203_4	Tp1_102_SUR_0-0d2_scaffold39203_4.windows.csv.gz	3	4609	11158	1058
Tp1_102_SUR_0-0d2_scaffold46240_1	Tp1_102_SUR_0-0d2_scaffold46240_1.windows.csv.gz	4	2075	10245	1313
Tp1_102_SUR_0-0d2_scaffold4682_1	Tp1_102_SUR_0-0d2_scaffold4682_1.windows.csv.gz	2	670	10025	767
Tp1_102_SUR_0-0d2_scaffold492_3	Tp1_102_SUR_0-0d2_scaffold492_3.windows.csv.gz	2	897	12369	1362
Tp1_102_SUR_0-0d2_scaffold7479_2	Tp1_102_SUR_0-0d2_scaffold7479_2.windows.csv.gz	7	3376	25558	1708
Tp1_102_SUR_0-0d2_scaffold88674_1	Tp1_102_SUR_0-0d2_scaffold88674_1.windows.csv.gz	2	2845	13150	8545
Tp1_109_DCM_0-0d2_C7656858_1	Tp1_109_DCM_0-0d2_C7656858_1.windows.csv.gz	6	4617	12919	642
Tp1_109_DCM_0-0d2_scaffold50815_1	Tp1_109_DCM_0-0d2_scaffold50815_1.windows.csv.gz	4	1987	12187	2844
Tp1_109_DCM_0-0d2_scaffold53004_1	Tp1_109_DCM_0-0d2_scaffold53004_1.windows.csv.gz	5	2411	11851	487
Tp1_109_DCM_0-0d2_scaffold56460_1	Tp1_109_DCM_0-0d2_scaffold56460_1.windows.csv.gz	6	3245	14421	779
Tp1_109_SUR_0-0d2_scaffold150645_1	Tp1_109_SUR_0-0d2_scaffold150645_1.windows.csv.gz	3	1855	10252	825
Tp1_109_SUR_0-0d2_scaffold155656_2	Tp1_109_SUR_0-0d2_scaffold155656_2.windows.csv.gz	4	4554	15030	1177
Tp1_111_DCM_0-0d2_scaffold106641_2	Tp1_111_DCM_0-0d2_scaffold106641_2.windows.csv.gz	2	749	10259	1109
Tp1_111_DCM_0-0d2_scaffold18575_3	Tp1_111_DCM_0-0d2_scaffold18575_3.windows.csv.gz	2	1981	13326	1171
Tp1_111_DCM_0-0d2_scaffold19376_2	Tp1_111_DCM_0-0d2_scaffold19376_2.windows.csv.gz	5	3090	13731	5712
Tp1_111_DCM_0-0d2_scaffold24636_1	Tp1_111_DCM_0-0d2_scaffold24636_1.windows.csv.gz	2	656	10873	464
